CUSTOMER_RK,NATIONAL_ID,NAME,ADDRESS,PHONE,EMAIL,PERMANENT_RESIDENT_FLG,CUSTOMER_AGE,CUSTOMER_STATUS,BUREAU_SCORE,TOTAL_NON_CARD_BALANCE,BUREAU_INVESTIGATION_DATE_SINCE,BUREAU_CARD_UTILIZATION,DOCUMENTATION_COMPLETED_FLG,CUSTOMER_EMPLOYMENT_TYPE,DOCUMENTATION_TYPE,DPD30_AUTO_LOANS_CNT,DPD30_CASH_COLLATERAL_CNT,DPD30_CC_LOANS_CNT,DPD30_MORTGAGE_LOANS_CNT,DPD30_OVERDRAFT_LOANS_CNT,DPD30_PERSONAL_LOANS_CNT,LAST_MONTH_30,NUM_CHARGE_OFF_36M,HOME_INCONSISTENCY_FLG,INTEREST_INCOME,MAIDEN_NAME_INCONSISTENCY_FLG,OTHER_INCOME,RENT_INCOME,REQUESTED_LOAN_TENOR,REQUESTED_LOAN_AMOUNT,REQUESTED_PAYMENT_PLAN,SALARY_TIE_UP_AMOUNT,TOTAL_CC_AMOUNT,TOTAL_LOAN_INSTALLMENT,TOTAL_OPEN_CARD_BALANCE,TOTAL_OPEN_CC_BALANCE,TOTAL_OPEN_LOAN_INSTALLMENT,TOTAL_OVERDRAFTS_AMOUNT,TOTAL_PERS_LOANS_BAL_UNSECURE,IB_WPS_CARD_LAST_12M,IB_WPS_MORTGAGE_LAST_12M,IB_WPS_OD_LAST_12M,IB_WPS_AUTO_LOAN_LAST_12M,IB_WPS_LOAN_LAST_12M,MAX_DUR_SINCE_CC_OPEN,EXISTING_CUSTOMER,FRAUD_FLG,BUSINESS_INCONSISTENCY_FLG,VERIFICATION_COMPLETED_FLG,VERIFIED_DOCUMENT_INCOME_FLG,PRODUCT_CODE,EMAIL_PROVIDED_FLG,EMAIL_INCONSISTENCY_FLG,IS_EMPLOYEE_FLG,DECLARED_INCOME,DOCUMENTED_INCOME,TOTAL_EMPLOYMENT_DURATION,PLEDGED_AMOUNT,VERIFIED_INCOME,WPS_LIFETIME,CUSTOMER_MONTHLY_EXPENSES,BAD
278907,271-74-6526,James Baker,"3181 Jones Mountain Martinezport, TX 34612",+1-606-323-4501x508,mooredevin@example.net,Y,40,O,807,39618,86,0.64,N,P,BS,0,0,0,0,0,0,0,4,N,805,N,0,0,18,13026,U,217,10261,468,366,1210,497,389,700,3,3,3,1,4,4,Y,N,N,N,N,PL1,Y,N,N,6762,12978,36,382,13190,0,4732,0
902805,537-28-8752,Lori Franklin,"163 Zachary Plains Apt. 130 South Chadberg, ND 20367",(374)479-1759x963,laurenruiz@example.org,Y,51,O,501,1710,29,0.84,Y,B,ID,0,0,0,0,0,0,0,5,N,908,Y,0,0,18,38862,B,236,8891,193,698,1219,692,247,2246,5,3,10,0,6,11,Y,N,N,Y,Y,PL1,Y,N,Y,3212,11764,14,252,11197,0,9645,0
970460,690-19-8727,Roberto Hines,"314 Miranda Manors Apt. 606 Castanedafurt, GA 14708",264.974.1481x43931,gcarroll@example.org,Y,45,C,658,38256,26,0.87,Y,S,ID,0,0,0,0,0,0,2,2,N,488,N,0,0,18,24209,U,147,4428,455,315,776,310,330,1845,5,0,1,10,0,21,Y,N,N,N,N,PL1,Y,N,N,4353,6368,58,476,6743,0,3011,0
825540,434-97-5652,Eric Perez,"2429 Michael Expressway Mcgrathview, ME 32443",659-827-3043x2369,kentjennifer@example.net,Y,39,O,505,35207,33,0.54,Y,P,ID,0,0,0,0,0,0,0,0,N,423,N,1001,0,24,7643,B,342,1091,844,750,1043,620,230,761,2,2,7,0,0,101,Y,N,Y,N,N,PL2,Y,N,Y,6118,9688,112,156,8934,0,3778,0
947054,416-27-1692,Paul Hicks,"832 Green Meadows Suite 838 Port Dennis, IA 45764",+1-425-653-3693x4222,christopherhernandez@example.com,Y,30,O,652,35257,26,0.88,N,B,BS,0,0,0,0,0,0,2,3,N,643,N,0,0,6,17381,U,393,0,614,1352,1142,594,333,1121,0,0,2,10,10,92,Y,N,N,N,N,PL1,N,N,Y,4183,7906,85,645,8439,0,1885,0
210004,789-89-0204,Michael Smith,"859 Wyatt Prairie Terriville, TX 17552",356-351-6175x444,nancywelch@example.com,Y,72,C,820,20889,3,0.3,Y,S,ID,0,0,0,0,0,0,2,3,N,577,N,0,0,36,33240,U,35,1103,349,871,975,174,222,2595,6,3,6,1,10,52,N,N,N,Y,Y,PL1,Y,N,Y,4927,8497,45,553,8268,0,8084,0
428800,612-57-7853,Hannah Greene,"535 Garcia Shores Nicholaston, NY 12251",9272104593,megancastaneda@example.com,Y,45,O,848,34061,69,0.37,N,B,ID,0,0,0,0,0,0,1,5,N,581,N,0,0,24,5754,B,22,10448,444,1226,805,745,330,2012,7,2,7,6,0,75,Y,N,N,N,N,PL2,Y,N,N,13954,5347,60,468,5009,0,4456,1
849209,082-92-5726,Alexis Pitts,"2893 Mario Well Danielberg, HI 84135",816.648.8899x1987,scott16@example.com,Y,40,C,290,20673,32,0.86,Y,S,SC,0,0,0,0,0,0,2,3,N,946,N,0,0,6,47425,B,49,9528,371,845,1042,552,245,826,2,2,0,10,8,20,N,N,N,Y,Y,PL1,Y,N,Y,4159,12929,104,478,13096,0,2920,0
274816,530-16-5215,Rachel Vazquez,"53367 Lawrence Club Apt. 864 Lopezberg, VT 42114",+1-310-717-3176x76152,kelleynorma@example.net,Y,53,O,669,35197,49,0.58,Y,L,ID,0,0,0,0,0,0,2,1,Y,667,N,0,0,6,49301,B,31,3364,629,435,483,922,374,621,1,0,3,10,3,74,Y,N,N,Y,Y,PL1,Y,N,N,6098,9386,163,885,9601,0,5490,0
541641,697-63-7579,Christina Walton,"9893 Wyatt Route Lake Rose, AL 17083",(672)636-5047,grimeslisa@example.net,N,23,C,654,9631,64,0.71,Y,B,ID,0,0,0,0,0,0,2,3,N,334,N,0,1559,24,24601,F,383,0,201,418,870,179,389,2184,4,3,10,4,6,73,Y,Y,N,Y,Y,PL2,Y,N,Y,6142,6109,186,538,6363,0,1545,0
427570,833-13-9754,Victoria Molina,"683 Michael Rapid Suite 727 East Kristenmouth, MS 48317",(221)651-8092x66011,john13@example.org,Y,30,O,327,36854,8,0.02,Y,S,ID,0,0,0,0,0,0,1,3,N,74,N,0,0,36,27478,B,54,11880,897,1242,732,699,157,1988,9,1,2,8,7,68,Y,N,N,Y,Y,PL2,Y,N,N,6844,4291,143,532,4304,L,3979,0
775616,127-48-9167,Alicia White,"959 Harris Ramp Apt. 191 Brianstad, NH 58464",001-410-663-3794x17864,nicholas87@example.com,Y,30,C,843,20261,11,0.18,Y,N,ID,0,0,0,0,0,0,2,1,N,185,N,0,0,6,13490,F,18,7115,629,1339,714,209,156,2182,0,1,8,6,7,70,Y,N,N,Y,Y,PL1,Y,N,Y,14082,7617,125,114,7031,0,2437,0
623391,820-37-7844,Lisa Hayes,"627 Andrew Square Lopezberg, NH 45782",8057919585,burgessrobert@example.net,Y,40,O,557,22788,80,0.62,Y,S,ID,0,0,0,0,0,0,1,4,N,506,N,0,0,18,24134,B,55,0,576,851,752,370,399,986,5,0,2,9,6,34,Y,N,N,Y,Y,PL2,Y,N,N,14957,10577,14,346,9972,0,5715,0
349709,367-08-1194,Anthony Fisher,"551 Page Coves Rachelland, MP 97282",001-314-385-8563x25311,psilva@example.com,Y,51,O,787,24535,58,0.91,Y,P,ID,0,0,0,0,0,0,1,3,N,885,N,1076,0,24,2106,B,29,1727,518,278,479,477,174,1828,5,1,2,6,9,49,Y,N,N,Y,Y,PL1,Y,N,Y,8196,9195,157,277,8577,0,2438,0
252413,348-59-2154,Brad Stein,"85490 Robert Drives Apt. 626 Donaldton, NJ 08383",475-346-7871x6680,zklein@example.net,Y,24,O,721,17782,15,0.15,Y,N,BS,0,0,0,0,0,0,2,4,N,721,N,0,0,24,37081,U,370,7056,763,491,217,542,230,2744,5,2,6,8,0,68,N,N,N,Y,Y,PL2,Y,N,Y,10133,8287,155,397,8261,0,9423,1
305813,194-80-8296,Virginia Ruiz,"672 Lopez Course East Brian, UT 17582",+1-667-629-1791x98824,anthony24@example.com,Y,31,O,313,643,36,0.91,Y,L,ID,0,0,0,0,0,0,1,4,N,851,N,0,0,18,18957,F,149,11875,477,1269,1432,740,263,2869,8,3,8,5,8,42,Y,N,N,N,N,PL1,Y,N,N,10255,9407,180,776,10168,0,5703,0
108686,173-15-6184,Mike Barrett,"918 Deborah Ports Byrdchester, OR 34240",549.400.7885,kevin48@example.org,Y,24,C,696,40794,25,0.29,Y,P,SC,0,0,0,0,0,0,0,1,N,356,N,0,0,36,25247,B,27,2504,651,1095,396,917,240,2390,5,2,7,0,2,68,N,N,N,Y,Y,PL1,N,N,N,12775,13011,197,635,12888,L,4730,0
489217,453-87-2747,John Henry,"8862 Mendoza Row Apt. 680 New Sarah, MD 25886",625.770.0790x9891,vjackson@example.net,Y,17,O,439,1159,62,0.36,N,B,ID,0,0,0,0,0,0,1,3,N,185,N,0,2642,24,41219,F,65,1858,422,1479,1404,278,205,2935,1,1,7,10,2,45,Y,N,N,N,N,PL2,Y,N,Y,13224,8415,74,1163,8494,0,5613,0
224950,089-73-8269,Darin Fields,"422 Nicole Crossroad North Anitaburgh, NV 39159",+1-583-433-1876x79084,matthew19@example.com,N,58,O,566,24025,79,0.9,Y,N,ID,0,0,0,0,0,0,2,5,N,517,N,0,0,18,45018,U,266,1499,419,1012,1003,461,202,1398,7,3,7,7,2,97,N,N,N,Y,Y,PL1,Y,N,N,13093,9896,144,359,9716,0,3475,0
507148,366-35-1498,Jessica Schultz,"1756 Ellison Ranch East Tanner, SD 79389",996.544.0407x506,millermarco@example.com,Y,41,O,753,39863,78,0.18,N,U,SC,0,0,0,0,0,0,2,1,N,715,N,0,0,36,8385,F,209,0,662,1084,304,754,285,2714,1,3,6,4,8,110,N,N,N,N,N,PL2,Y,N,N,14215,6982,158,371,6754,0,4861,0
829157,780-77-0424,Caleb Stevens,"7226 Daniel Ranch Dylanhaven, WV 82483",686.857.2542x4621,walterstara@example.com,Y,47,O,789,16812,21,0.25,Y,B,SC,0,0,0,0,0,0,0,2,N,620,N,0,0,6,10400,F,393,3526,353,896,837,522,182,871,6,3,5,5,1,19,Y,N,N,N,N,PL1,N,N,Y,14426,13450,165,328,13247,0,12039,0
739531,016-64-4475,Angela Villarreal,"674 Linda Tunnel New Julian, NV 60390",998.210.5847,derrickryan@example.net,Y,42,O,813,7221,75,0.87,Y,N,SC,0,0,0,0,0,0,1,4,N,95,N,0,0,12,16770,B,297,4847,553,1327,1359,563,317,1143,3,1,2,2,2,116,Y,N,N,Y,Y,PL1,Y,N,Y,7145,11797,18,288,11507,0,9511,0
819596,564-44-4737,Jason Hall,"022 Todd Knoll Lake Julieborough, NH 72017",246-831-3332x429,grace67@example.com,Y,43,O,626,40264,72,0.32,Y,B,ID,0,0,0,0,0,0,1,3,N,815,N,0,0,12,27754,F,251,8648,697,1476,1016,227,224,883,2,1,9,5,8,50,Y,N,N,Y,Y,PL2,Y,N,N,5780,6799,71,764,6666,0,5188,1
611538,578-10-0522,Sherri Perez,"99009 Melissa Lights South Steven, FL 91890",(895)337-0098x3765,murphycathy@example.com,Y,39,O,560,48030,20,0.52,Y,P,ID,0,0,0,0,0,0,2,5,N,891,N,0,0,12,28566,F,272,10247,355,338,1429,750,241,1230,10,3,3,1,1,27,N,N,N,Y,Y,PL1,Y,N,N,6724,8643,217,564,8637,0,5685,0
535331,883-61-1670,Haley Foster,"169 Wall Ridges Apt. 313 Port Melanieshire, NC 50602",501.730.4867,suttonrebekah@example.com,Y,51,O,590,24017,69,0.07,Y,B,ID,0,0,0,0,0,0,2,3,N,470,N,0,0,12,48605,B,316,7507,619,721,434,939,223,1830,0,2,2,1,10,111,N,N,N,Y,Y,PL2,N,N,N,7324,8551,122,719,8384,0,3677,0
739128,203-60-1828,Elizabeth Walker,"223 Roberts Landing Lake Lori, MN 95634",205-972-3660x403,jenniferperry@example.com,Y,41,O,364,5268,61,0.18,N,B,ID,0,0,0,0,0,0,0,5,N,527,N,0,0,36,8796,B,274,11618,665,1414,208,154,169,608,5,1,6,6,0,117,N,N,N,N,N,PL2,Y,N,N,9208,6683,165,292,6119,0,7607,0
148315,121-57-7044,Brandon Jones,Unit 2332 Box 7304 DPO AE 95925,826-606-4659x163,vegabrandon@example.net,Y,40,O,324,27961,80,0.73,N,P,ID,0,0,0,0,0,0,2,3,N,213,N,0,0,18,16933,F,138,8264,267,479,1092,503,217,1457,8,1,8,3,1,81,N,N,N,N,N,PL1,Y,N,N,11897,14589,59,489,13828,0,12535,0
693874,551-76-5489,Anthony Morrison,"004 Lindsey Shores East Tinaborough, OH 82057",001-526-384-4949x06503,tstevenson@example.net,Y,20,O,769,25219,29,0.64,Y,B,BS,0,0,0,0,0,0,2,1,N,908,N,0,0,12,18552,U,288,11768,184,754,966,287,311,659,9,3,5,3,3,2,Y,N,N,N,N,PL1,Y,N,Y,11896,9826,122,352,9913,0,9877,0
518018,821-52-7431,Sandra Grant,Unit 4090 Box 2032 DPO AP 98794,574-985-8182x0775,ulamb@example.net,Y,34,O,675,49635,54,0.86,N,N,ID,0,0,0,0,0,0,2,4,N,330,N,0,0,36,16801,U,382,7390,258,737,531,966,397,2406,10,3,7,10,9,110,Y,N,N,N,N,PL2,Y,N,Y,4566,5452,13,575,5091,0,3398,0
669073,577-85-2969,Jacqueline Werner,"038 Reilly Lane New Sara, AS 21027",+1-539-264-6933,rodneymoore@example.org,Y,40,O,715,25559,14,0.99,N,N,ID,0,0,0,0,0,0,0,5,N,408,N,0,0,6,2621,B,350,5968,965,1149,243,297,391,1651,4,0,7,8,5,110,N,N,N,N,N,PL2,N,Y,Y,13475,8342,183,718,8029,0,5995,1
986059,818-67-8950,Edward Baker,"068 Jesse Grove Mirandaville, MI 23082",916-248-1430x3857,caldwellerika@example.com,Y,25,O,641,6019,20,0.61,Y,L,SC,0,0,0,0,0,0,1,5,N,216,N,0,1966,24,27171,U,341,3779,982,1207,1097,695,342,1213,5,3,7,5,10,36,Y,N,N,Y,Y,PL2,Y,N,N,14556,7418,68,601,7492,0,3022,0
564108,238-68-4299,Amy Lloyd,Unit 9411 Box 6933 DPO AP 31664,(309)805-9777,brittanyadams@example.com,Y,39,O,406,13531,67,0.85,Y,P,ID,0,0,0,0,0,0,0,4,N,115,N,0,0,24,9327,F,355,0,568,267,1435,847,330,1701,5,2,1,2,10,100,N,N,N,Y,Y,PL1,Y,N,Y,6066,9560,46,419,9068,0,8371,0
483717,601-06-6969,Jason Roberts,"89074 Foster Stravenue Apt. 967 East Jennifer, OH 20719",393-734-5254x696,ugarcia@example.org,Y,45,O,709,6470,64,0.96,Y,N,ID,0,0,0,0,0,0,0,4,N,655,N,0,0,18,15683,B,308,8802,266,1300,589,507,344,828,10,2,2,7,7,67,N,N,N,Y,Y,PL2,Y,N,N,13284,8083,150,927,8168,0,3155,0
547514,562-54-3649,Virginia Perry,"3373 Maria Wells Apt. 049 Johnmouth, DC 79559",(510)962-6267x265,melissa24@example.com,Y,54,O,570,48206,1,0.68,Y,L,ID,0,0,0,0,0,0,2,0,N,14,N,0,0,6,14960,U,119,0,486,909,918,431,216,2153,7,0,8,1,2,112,Y,N,N,Y,Y,PL2,Y,N,Y,9033,8038,111,746,8107,0,2832,0
691032,806-85-4553,William Munoz,"10785 Brock Extensions Suite 119 Sarabury, GU 46564",991.631.5591,lopezolivia@example.net,Y,37,O,324,41161,58,0.4,Y,P,ID,0,0,0,0,0,0,0,1,N,446,N,0,0,12,16024,F,221,9531,512,361,290,310,373,827,4,2,2,0,9,97,N,N,N,Y,Y,PL1,Y,N,N,12872,11122,178,138,12077,0,9869,0
652163,868-32-3309,Melissa Barr,"66037 Christopher Squares Apt. 298 Emilybury, VI 52028",(641)665-1636x041,lriley@example.com,Y,38,C,251,15824,53,0.21,Y,B,ID,0,0,0,0,0,0,2,0,N,715,N,0,2360,18,38288,B,384,11122,169,1178,1238,406,227,943,1,0,4,7,7,69,Y,N,N,Y,Y,PL1,Y,N,N,9336,11014,175,373,10844,0,4543,0
995024,693-79-6171,Tonya Wilson,"7045 Kathleen Forks Zacharyshire, AL 16689",521.637.5311,cooperpamela@example.org,Y,28,C,619,33444,39,0.42,N,L,ID,0,0,0,0,0,0,0,5,N,115,N,0,0,6,42769,B,332,1583,439,668,1049,194,180,1844,8,2,3,10,9,80,Y,N,N,N,N,PL2,Y,N,Y,12956,10435,221,386,9404,0,6642,0
273917,346-36-2630,Christopher Bowers,"79543 Gates Keys Jessicaborough, ID 97300",(777)790-5086x29176,tapiashelley@example.com,Y,41,O,281,37442,30,0.42,N,P,ID,0,0,0,0,0,0,1,5,N,405,N,0,0,24,13377,U,323,3676,382,1154,1108,471,364,1334,8,0,0,4,10,49,Y,N,N,N,N,PL2,Y,N,Y,5191,9613,65,467,9534,0,10554,0
108813,396-13-2237,Marissa Waters,"284 Flowers Field Apt. 863 West Tonyastad, MN 17409",+1-561-687-7092x0517,saravasquez@example.com,Y,18,O,708,21157,51,0.72,Y,P,ID,0,0,0,0,0,0,2,5,N,822,N,0,0,12,7157,F,397,5325,563,572,891,260,264,1311,10,1,10,10,9,72,N,N,N,Y,Y,PL2,Y,N,Y,9794,9063,132,118,9251,0,4034,0
631028,841-86-0887,Gary Valdez,"24762 Logan Harbors Whiteberg, CT 52051",(370)246-9816x90856,kayla30@example.net,Y,28,O,581,12962,84,0.76,Y,H,SC,0,0,0,0,0,0,0,2,N,946,N,0,0,24,43534,U,63,11372,424,941,660,687,315,2483,7,2,7,2,1,34,N,N,N,Y,Y,PL2,Y,N,N,10603,4015,135,275,4071,0,3710,0
286150,630-15-2301,Thomas Stein,"35074 Katrina Park Suite 877 North Teresaburgh, ND 21383",683.209.3817x8503,harrisgary@example.org,Y,37,O,849,3476,53,0.57,Y,S,ID,0,0,0,0,0,0,2,2,N,607,N,0,1366,18,34961,F,210,0,153,1238,760,348,227,1504,8,2,4,3,1,43,Y,N,N,Y,Y,PL1,N,N,N,13749,8789,127,507,9127,0,5499,0
654609,727-04-0046,Justin Macias,"5903 Henderson Tunnel Gregoryport, NV 16993",+1-412-897-1241x520,jessicajenkins@example.com,Y,41,O,760,3229,70,0.96,N,U,ID,0,0,0,0,0,0,0,0,N,923,N,0,0,6,18365,U,161,9792,719,603,1430,787,251,2374,7,2,0,6,7,27,Y,N,N,N,N,PL2,Y,N,Y,11584,7918,97,397,8469,0,2819,0
716515,624-69-9894,Karen Stephens,"2218 Jared Loop Apt. 935 Adammouth, CA 97580",2747696455,caseybarbara@example.org,Y,44,O,399,45287,28,0.83,Y,N,ID,0,0,0,0,0,0,1,1,N,797,N,0,0,18,46530,U,274,2755,607,1423,1294,222,221,2431,0,2,8,3,10,27,Y,N,N,Y,Y,PL1,Y,N,Y,11899,13191,148,361,13365,0,5010,0
345908,761-33-8884,James Rivera,"928 Veronica Summit North Caitlin, CO 80941",491-378-4080,nicholas00@example.com,Y,24,O,461,26405,44,0.44,Y,P,BS,0,0,0,0,0,0,2,4,N,428,N,0,0,12,8826,F,194,0,978,437,1092,221,269,1368,7,2,6,0,5,6,N,N,N,N,N,PL1,Y,N,Y,12305,13122,97,245,13944,0,4707,0
229912,609-72-6973,Donna Stephens,"1060 Hernandez Passage South Charles, WY 86871",+1-859-314-8123x3819,james12@example.org,Y,23,O,445,39616,77,0.71,Y,P,BS,0,0,0,0,0,0,0,0,Y,605,N,0,0,24,9171,F,377,0,769,1222,280,618,242,2183,8,0,10,4,3,85,Y,N,N,N,N,PL1,Y,N,N,7525,11502,159,487,11157,0,6445,0
509170,572-14-0059,Jesse Rose,Unit 0206 Box 4837 DPO AE 56501,+1-653-444-4957x61477,brandonbernard@example.com,Y,51,O,809,49360,21,0.72,Y,S,ID,0,0,0,0,0,0,0,5,N,167,N,0,0,18,39213,F,221,11003,246,1107,245,857,192,1064,7,0,1,9,3,107,N,N,N,Y,Y,PL2,Y,N,N,11632,11960,44,72,12796,0,7352,0
437167,176-04-2968,Jesse Williams,"0687 Clark Underpass Suite 163 Port Reneeview, MP 19665",382.275.3577,lanekristen@example.org,Y,41,O,623,16193,86,0.58,N,P,ID,0,0,0,0,0,0,0,4,N,475,N,0,0,24,22621,B,110,11943,237,1001,1311,717,356,1694,8,1,5,7,6,19,Y,N,N,N,N,PL2,Y,N,Y,11694,8463,137,764,8947,0,2505,0
964859,336-65-3983,Michael Logan,USCGC Adams FPO AP 25292,339.985.0264,steveroberson@example.net,Y,62,C,714,8307,33,0.17,Y,N,ID,0,0,0,0,0,0,1,0,N,198,N,0,0,24,12331,F,113,3014,775,337,520,537,228,2320,7,2,1,5,8,83,Y,N,N,Y,Y,PL2,Y,N,Y,14516,11574,212,590,12486,0,2412,0
844194,725-77-4614,Dennis Wiggins,"039 Henry Mission South Christophertown, MI 83892",250.693.6078x140,angelicarogers@example.com,Y,56,C,706,36696,87,0.48,N,L,ID,0,0,0,0,0,0,1,3,N,928,N,0,0,36,38224,U,250,0,932,1345,806,786,231,1881,1,1,8,6,2,113,Y,N,N,N,N,PL1,Y,N,N,7243,11301,98,675,12243,0,7656,0
448836,510-58-1406,Jerry Mcclain,"7676 Jodi Mill Simpsonfurt, PW 73563",(680)422-3547,christinawalker@example.net,Y,44,O,573,2426,77,0.2,Y,N,ID,0,0,0,0,0,0,2,2,N,474,N,0,0,18,36585,B,147,6840,444,1324,518,954,242,1228,3,1,9,1,1,28,Y,N,N,N,N,PL2,Y,N,Y,9175,6011,34,379,6485,0,5748,0
390407,631-40-3744,Brenda Underwood,"726 Hall Knolls Lake Kristen, SC 61233",(245)778-1562x97673,carterjeremy@example.com,Y,42,O,703,29413,31,0.23,Y,N,SC,0,0,0,0,0,0,1,3,N,820,N,0,0,24,20141,U,280,3261,318,204,842,500,269,2063,8,3,2,10,7,88,Y,N,N,Y,Y,PL1,Y,N,N,10485,4901,75,223,4698,0,5185,0
237242,262-39-2510,Troy Duarte,"371 Joseph Pines Anthonyton, WA 49339",+1-335-372-3336x35350,kleinpriscilla@example.com,Y,51,O,743,45143,51,0.1,Y,S,ID,0,0,0,0,0,0,0,0,N,159,N,0,0,6,11972,B,372,6954,482,564,1024,567,217,1506,5,1,4,3,10,58,N,N,N,Y,Y,PL2,N,N,Y,6253,10258,99,383,11152,L,8042,0
150161,018-74-9470,David Meyers,"1589 David Shoal Apt. 490 Andersonfurt, FL 75993",+1-466-595-1520,gilljeffrey@example.net,Y,43,O,354,42736,82,0.44,Y,S,BS,0,0,0,0,0,0,2,4,N,457,N,0,1396,24,44491,F,219,8628,153,1016,1063,724,294,2127,8,2,8,5,7,53,N,N,N,Y,Y,PL2,Y,N,N,13234,12257,127,526,13165,0,8086,0
836102,381-45-8306,Amy Quinn,"230 Danny Track Jenniferside, NY 04797",382.814.6662,justindalton@example.org,Y,37,C,765,22234,69,0.53,Y,R,ID,0,0,0,0,0,0,1,4,N,895,N,0,0,36,27238,F,297,746,255,848,1168,642,347,1509,5,1,0,4,7,89,N,N,N,Y,Y,PL1,Y,N,N,5148,10495,185,353,10252,0,4534,0
975697,691-76-1683,William Deleon,"10441 Tyler Branch Williamburgh, SD 13310",5426005012,ymccullough@example.net,Y,45,O,440,40492,3,0.21,N,B,ID,0,0,0,0,0,0,0,1,N,874,N,0,0,24,41556,U,351,6606,366,488,1484,475,188,2885,2,0,5,2,10,107,N,N,N,N,N,PL2,Y,N,N,9412,8934,236,546,8073,0,2206,0
618623,360-82-4308,Mitchell Williams,"388 Jennifer Vista Suite 113 Lake Victoriafort, WY 50362",418.746.8966x242,patrick21@example.org,Y,45,O,481,30024,68,0.34,N,B,ID,0,0,0,0,0,0,1,1,N,384,N,0,0,12,29971,U,198,6084,254,696,363,699,241,1850,2,0,9,6,5,93,Y,N,N,N,N,PL1,Y,N,N,8180,5333,139,449,4850,0,4554,0
198279,368-23-4089,Diana Wilson,"2971 Vanessa Harbor Suite 309 Vargasport, WY 93594",001-532-885-6134,michaelsimmons@example.org,Y,38,O,302,45141,43,0.73,N,P,BS,0,0,0,0,0,0,0,1,N,31,N,0,0,12,14830,B,83,0,352,1453,1403,868,287,868,4,3,8,7,9,49,Y,N,N,N,N,PL1,Y,N,Y,9179,9140,231,302,9783,0,2873,0
630210,798-37-1046,Peggy Cooper,"1868 James Cliffs Millerborough, MD 34559",001-493-896-3309x781,codyherman@example.net,Y,52,C,530,5939,60,0.67,Y,L,ID,0,8,0,0,0,0,1,5,N,5,N,0,0,36,16708,B,323,6025,662,361,295,846,303,1586,2,1,10,10,2,72,Y,N,N,Y,Y,PL2,Y,N,Y,9782,4221,11,324,4026,0,3616,0
518424,343-58-1016,Jordan Tucker,"5363 Crystal Oval Apt. 683 Bakermouth, SC 50549",001-318-371-0221,jeffrey97@example.org,Y,32,O,626,4503,8,0.79,Y,L,ID,0,0,0,0,0,0,1,3,Y,899,N,0,0,18,24275,B,51,7925,486,997,606,469,217,2649,9,1,4,0,9,81,Y,N,N,Y,Y,PL1,Y,N,Y,12834,8922,125,361,9556,0,6658,0
790040,875-99-0982,Douglas Briggs,Unit 2762 Box 6918 DPO AA 23312,(690)654-3397x461,jamesmoore@example.net,Y,31,O,717,24890,66,0.3,N,P,ID,0,0,0,0,0,0,0,1,Y,501,N,0,0,36,27673,B,193,0,170,1412,1500,438,169,1698,4,3,9,7,2,47,N,N,N,N,N,PL1,N,N,N,4997,6417,97,429,6866,0,3999,0
844394,840-35-4409,Christina Tucker,Unit 0611 Box 7314 DPO AP 47703,001-690-973-4304,smithdaniel@example.org,Y,42,O,670,7629,37,0.78,Y,N,ID,0,0,0,0,0,0,0,0,N,804,N,0,0,6,47031,U,59,5322,592,1296,365,811,312,1746,5,1,8,8,4,99,Y,N,N,N,N,PL2,Y,N,Y,12439,13829,183,1017,14976,0,3349,0
963060,334-92-7470,Heather Cummings,"894 Edward Trail Apt. 868 Robertsonhaven, IA 58259",240.921.7178x5041,estark@example.org,Y,41,O,745,19584,50,0.54,Y,P,ID,0,0,0,0,0,0,2,4,N,243,N,0,0,36,12651,F,283,3886,406,511,239,577,177,1136,4,2,10,7,3,1,Y,N,N,Y,Y,PL2,Y,N,Y,8064,7792,187,267,7369,0,5201,0
378996,110-20-9883,Kyle Vincent,"22622 Evans Oval Suite 547 West William, SC 77500",(960)477-4794x73296,longmark@example.net,Y,51,O,742,28339,45,0.69,N,S,ID,0,0,0,0,0,0,0,4,N,467,N,0,0,6,35155,B,153,11332,865,336,640,465,209,2061,9,1,8,7,3,20,N,N,N,N,N,PL2,N,N,Y,11268,9754,64,525,10210,0,7487,0
999836,584-10-3804,Micheal Bowen,"78180 Garcia Rapids Ramostown, LA 34127",450-562-5424,taylorrachel@example.org,Y,35,O,848,24204,1,0.26,Y,L,ID,0,0,0,0,0,0,0,4,N,695,N,0,0,12,18669,F,358,7052,394,1331,631,705,388,605,4,2,5,4,5,30,N,N,N,Y,Y,PL2,Y,N,Y,3757,5234,121,821,5672,0,1968,0
701264,362-13-3389,Pamela Fernandez,"8559 Cruz Creek Nguyenside, KY 49327",612-234-5454,ecooper@example.com,Y,27,O,752,7364,40,0.27,Y,S,SC,0,0,0,0,0,0,0,1,Y,278,N,0,0,12,23792,B,353,7002,181,1030,1298,648,279,1630,7,0,6,9,1,53,Y,N,N,Y,Y,PL2,Y,N,N,4224,6498,39,571,6504,0,7142,1
880308,228-55-0164,Andrew Bates,"229 Webb Island Suite 179 North Destinyville, NE 24792",460-567-3575,gregory79@example.net,Y,53,O,816,28781,85,0.61,Y,B,ID,0,0,0,0,0,0,2,1,N,648,N,0,0,12,41822,U,107,11718,650,1390,996,688,340,2299,10,3,9,7,1,30,Y,N,N,Y,Y,PL1,N,N,N,4296,6855,217,922,7470,0,4592,0
